Tiempo ,CONTROL,VELOCIDA,REFERENC,,
,,,,,Sobre Impulso
-0.1,0,0,0,,4.09500
-0.095,0,0,0,,Promedio
-0.09,0,0,0,,4.001151741
-0.085,0,0,0,,Mediana:
-0.08,0,0,0,,4.0000
-0.075,0,0,0,,Sobreimpulso %
-0.07,0,0,0,,2.346
-0.065,0,0,0,,
-0.06,0,0,0,,
-0.055,0,0,0,,Perturbación
-0.05,0,0,0,,Tiempo:
-0.045,0,0,0,,1.295
-0.04,0,0,0,,Valor mínimo
-0.035,0,0,0,,3.635
-0.03,0,0,0,,Valor máximo
-0.025,0,0,0,,4.363
-0.02,0,0,0,,Porcentaje a minimo
-0.015,0,0,0,,9.151158591
-0.01,0,0,0,,Porcentaje a maximo
-0.005,0,0,0,,9.043602495
0,-0.013,0.015,0,,
0.005,-0.02,0.022,0,,
0.01,-0.002,0,0,,
0.015,-0.017,0.018,0,,
0.02,-0.024,0.025,0,,
0.025,-0.025,0.025,0,,
0.03,-0.027,0.025,0,,
0.035,-0.028,0.025,0,,
0.04,-0.029,0.025,0,,
0.045,-0.032,0.027,0,,
0.05,-0.031,0.025,0,,
0.055,-0.031,0.022,0,,
0.06,-0.034,0.025,0,,
0.065,-0.035,0.025,0,,
0.07,-0.034,0.022,0,,
0.075,-0.035,0.022,0,,
0.08,-0.038,0.025,0,,
0.085,-0.04,0.025,0,,
0.09,-0.041,0.025,0,,
0.095,-0.042,0.025,0,,
0.1,-0.043,0.025,0,,
0.105,-0.044,0.025,0,,
0.11,-0.043,0.022,0,,
0.115,-0.047,0.025,0,,
0.12,-0.048,0.025,0,,
0.125,-0.049,0.025,0,,
0.13,-0.048,0.022,0,,
0.135,-0.051,0.025,0,,
0.14,-0.055,0.027,0,,
0.145,-0.054,0.025,0,,
0.15,-0.055,0.025,0,,
0.155,-0.054,0.022,0,,
0.16,-0.055,0.022,0,,
0.165,-0.056,0.022,0,,
0.17,-0.057,0.022,0,,
0.175,-0.061,0.025,0,,
0.18,-0.062,0.025,0,,
0.185,-0.063,0.025,0,,
0.19,-0.062,0.022,0,,
0.195,-0.065,0.025,0,,
0.2,-0.066,0.025,0,,
0.205,-0.065,0.022,0,,
0.21,-0.067,0.022,0,,
0.215,-0.068,0.022,0,,
0.22,-0.069,0.022,0,,
0.225,-0.07,0.022,0,,
0.23,-0.071,0.022,0,,
0.235,-0.074,0.025,0,,
0.24,-0.075,0.025,0,,
0.245,-0.074,0.022,0,,
0.25,-0.078,0.025,0,,
0.255,-0.079,0.025,0,,
0.26,-0.078,0.022,0,,
0.265,-0.077,0.02,0,,
0.27,-0.08,0.022,0,,
0.275,-0.081,0.022,0,,
0.28,-0.08,0.02,0,,
0.285,-0.081,0.02,0,,
0.29,-0.084,0.022,0,,
0.295,-0.085,0.022,0,,
0.3,-0.086,0.022,0,,
0.305,-0.087,0.022,0,,
0.31,-0.088,0.022,0,,
0.315,-0.089,0.022,0,,
0.32,-0.088,0.02,0,,
0.325,-0.091,0.022,0,,
0.33,-0.092,0.022,0,,
0.335,-0.094,0.022,0,,
0.34,-0.092,0.02,0,,
0.345,-0.096,0.022,0,,
0.35,-0.097,0.022,0,,
0.355,-0.098,0.022,0,,
0.36,-0.095,0.018,0,,
0.365,-0.1,0.022,0,,
0.37,-0.101,0.022,0,,
0.375,-0.102,0.022,0,,
0.38,-0.101,0.02,0,,
0.385,-0.102,0.02,0,,
0.39,-0.103,0.02,0,,
0.395,-0.104,0.02,0,,
0.4,-0.105,0.02,0,,
0.405,-0.106,0.02,0,,
0.41,-0.107,0.02,0,,
0.415,-0.107,0.02,0,,
0.42,-0.108,0.02,0,,
0.425,-0.112,0.022,0,,
0.43,-0.11,0.02,0,,
0.435,-0.109,0.018,0,,
0.44,-0.112,0.02,0,,
0.445,-0.111,0.018,0,,
0.45,-0.114,0.02,0,,
0.455,-0.113,0.018,0,,
0.46,-0.116,0.02,0,,
0.465,-0.115,0.018,0,,
0.47,-0.116,0.018,0,,
0.475,-0.116,0.018,0,,
0.48,-0.115,0.015,0,,
0.485,-0.118,0.018,0,,
0.49,-0.119,0.018,0,,
0.495,-0.12,0.018,0,,
0.5,-0.12,0.018,0,,
0.505,-0.121,0.018,0,,
0.51,-0.12,0.015,0,,
0.515,-0.123,0.018,0,,
0.52,-0.124,0.018,0,,
0.525,-0.122,0.015,0,,
0.53,-0.123,0.015,0,,
0.535,-0.124,0.015,0,,
0.54,-0.127,0.018,0,,
0.545,-0.125,0.015,0,,
0.55,-0.126,0.015,0,,
0.555,-0.127,0.015,0,,
0.56,-0.128,0.015,0,,
0.565,-0.128,0.015,0,,
0.57,-0.129,0.015,0,,
0.575,-0.13,0.015,0,,
0.58,-0.13,0.015,0,,
0.585,-0.129,0.012,0,,
0.59,-0.132,0.015,0,,
0.595,-0.132,0.015,0,,
0.6,-0.133,0.015,0,,
0.605,-0.134,0.015,0,,
0.61,-0.135,0.015,0,,
0.615,-0.135,0.015,0,,
0.62,-0.134,0.012,0,,
0.625,-0.134,0.012,0,,
0.63,-0.135,0.012,0,,
0.635,-0.136,0.012,0,,
0.64,-0.134,0.01,0,,
0.645,-0.135,0.01,0,,
0.65,-0.137,0.012,0,,
0.655,-0.138,0.012,0,,
0.66,-0.138,0.012,0,,
0.665,-0.137,0.01,0,,
0.67,-0.14,0.012,0,,
0.675,-0.138,0.01,0,,
0.68,-0.141,0.012,0,,
0.685,-0.141,0.012,0,,
0.69,-0.142,0.012,0,,
0.695,-0.142,0.012,0,,
0.7,-0.143,0.012,0,,
0.705,-0.144,0.012,0,,
0.71,-0.142,0.01,0,,
0.715,-0.143,0.01,0,,
0.72,-0.143,0.01,0,,
0.725,-0.143,0.01,0,,
0.73,-0.144,0.01,0,,
0.735,-0.142,0.008,0,,
0.74,-0.145,0.01,0,,
0.745,-0.143,0.008,0,,
0.75,-0.144,0.008,0,,
0.755,-0.144,0.008,0,,
0.76,-0.146,0.01,0,,
0.765,-0.145,0.008,0,,
0.77,-0.145,0.008,0,,
0.775,-0.145,0.008,0,,
0.78,-0.148,0.01,0,,
0.785,-0.148,0.01,0,,
0.79,-0.147,0.008,0,,
0.795,-0.147,0.008,0,,
0.8,-0.147,0.008,0,,
0.805,-0.148,0.008,0,,
0.81,-0.148,0.008,0,,
0.815,-0.149,0.008,0,,
0.82,-0.147,0.005,0,,
0.825,-0.147,0.005,0,,
0.83,-0.147,0.005,0,,
0.835,-0.15,0.008,0,,
0.84,-0.15,0.008,0,,
0.845,-0.148,0.005,0,,
0.85,-0.148,0.005,0,,
0.855,-0.149,0.005,0,,
0.86,-0.149,0.005,0,,
0.865,-0.149,0.005,0,,
0.87,-0.149,0.005,0,,
0.875,-0.152,0.008,0,,
0.88,-0.15,0.005,0,,
0.885,-0.15,0.005,0,,
0.89,-0.15,0.005,0,,
0.895,-0.151,0.005,0,,
0.9,-0.149,0.003,0,,
0.905,-0.149,0.003,0,,
0.91,-0.149,0.003,0,,
0.915,-0.151,0.005,0,,
0.92,-0.149,0.003,0,,
0.925,-0.147,0,0,,
0.93,-0.15,0.003,0,,
0.935,-0.15,0.003,0,,
0.94,-0.15,0.003,0,,
0.945,-0.15,0.003,0,,
0.95,-0.152,0.005,0,,
0.955,-0.15,0.003,0,,
0.96,-0.15,0.003,0,,
0.965,-0.15,0.003,0,,
0.97,-0.151,0.003,0,,
0.975,-0.151,0.003,0,,
0.98,-0.149,0,0,,
0.985,-0.151,0.003,0,,
0.99,-0.151,0.003,0,,
0.995,-0.149,0,0,,
1,3.297,0,4,,
1.005,3.166,0.375,4,,
1.01,3.047,0.715,4,,
1.015,2.977,0.98,4,,
1.02,2.945,1.185,4,,
1.025,2.938,1.35,4,,
1.03,2.934,1.503,4,,
1.035,2.929,1.647,4,,
1.04,2.947,1.758,4,,
1.045,3.012,1.808,4,,
1.05,2.981,1.965,4,,
1.055,3.016,2.037,4,,
1.06,3.039,2.12,4,,
1.065,3.048,2.215,4,,
1.07,3.101,2.253,4,,
1.075,3.099,2.352,4,,
1.08,3.109,2.432,4,,
1.085,3.12,2.508,4,,
1.09,3.09,2.625,4,,
1.095,3.15,2.632,4,,
1.1,3.125,2.738,4,,
1.105,3.16,2.767,4,,
1.11,3.141,2.858,4,,
1.115,3.198,2.855,4,,
1.12,3.145,2.98,4,,
1.125,3.19,2.985,4,,
1.13,3.191,3.04,4,,
1.135,3.184,3.103,4,,
1.14,3.227,3.103,4,,
1.145,3.186,3.2,4,,
1.15,3.205,3.223,4,,
1.155,3.156,3.322,4,,
1.16,3.201,3.307,4,,
1.165,3.228,3.315,4,,
1.17,3.194,3.392,4,,
1.175,3.204,3.415,4,,
1.18,3.195,3.457,4,,
1.185,3.166,3.523,4,,
1.19,3.238,3.465,4,,
1.195,3.154,3.593,4,,
1.2,3.199,3.562,4,,
1.205,3.197,3.59,4,,
1.21,3.177,3.635,4,,
1.215,3.186,3.645,4,,
1.22,3.193,3.658,4,,
1.225,3.17,3.702,4,,
1.23,3.191,3.695,4,,
1.235,3.188,3.715,4,,
1.24,3.135,3.793,4,,
1.245,3.156,3.78,4,,
1.25,3.201,3.74,4,,
1.255,3.151,3.812,4,,
1.26,3.136,3.84,4,,
1.265,3.159,3.823,4,,
1.27,3.144,3.85,4,,
1.275,3.115,3.893,4,,
1.28,3.146,3.862,4,,
1.285,3.159,3.855,4,,
1.29,3.101,3.93,4,,
1.295,3.107,3.928,4,,
1.3,3.144,3.887,4,,
1.305,3.122,3.92,4,,
1.31,3.096,3.955,4,,
1.315,3.117,3.932,4,,
1.32,3.129,3.923,4,,
1.325,3.066,4,4,,
1.33,3.064,4.003,4,,
1.335,3.105,3.955,4,,
1.34,3.102,3.96,4,,
1.345,3.07,4,4,,
1.35,3.098,3.967,4,,
1.355,3.132,3.93,4,,
1.36,3.081,3.993,4,,
1.365,3.062,4.015,4,,
1.37,3.085,3.988,4,,
1.375,3.084,3.99,4,,
1.38,3.015,4.07,4,,
1.385,3.029,4.05,4,,
1.39,3.083,3.985,4,,
1.395,3.094,3.972,4,,
1.4,3.039,4.037,4,,
1.405,3.029,4.047,4,,
1.41,3.05,4.02,4,,
