=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.08.26 15:24:21 =~=~=~=~=~=~=~=~=~=~=~=,,,,,
,,,,,
Tiempo ,CONTROL,VELOCIDA,REFERENC,,
8.465,2.866,4.005,4,,
8.47,2.889,3.977,4,,
8.475,2.849,4.025,4,,
8.48,2.859,4.012,4,,
8.485,2.901,3.963,4,,
8.49,2.912,3.952,4,,
8.495,2.847,4.03,4,,
8.5,2.841,4.035,4,,
8.505,2.876,3.993,4,,
8.51,2.868,4.003,4,,
8.515,2.849,4.025,4,,
8.52,2.886,3.98,4,,
8.525,2.924,3.938,4,,
8.53,2.875,3.997,4,,
8.535,2.869,4.005,4,,
8.54,2.884,3.988,4,,
8.545,2.884,3.988,4,,
8.55,2.822,4.06,4,,
8.555,2.839,4.037,4,,
8.56,2.884,3.983,4,,
8.565,2.898,3.967,4,,
8.57,2.874,3.997,4,,
8.575,2.88,3.99,4,,
8.58,2.911,3.955,4,,
8.585,2.868,4.008,4,,
8.59,2.844,4.035,4,,
8.595,2.864,4.01,4,,
8.6,2.891,3.977,4,,
8.605,2.847,4.03,4,,
8.61,2.869,4.003,4,,
8.615,2.899,3.967,4,,
8.62,2.908,3.96,4,,
8.625,2.84,4.04,4,,
8.63,2.836,4.043,4,,
8.635,2.869,4.003,4,,
8.64,2.869,4.003,4,,
8.645,2.845,4.03,4,,
8.65,2.882,3.985,4,,
8.655,2.913,3.95,4,,
8.66,2.872,4,4,,
8.665,2.857,4.017,4,,
8.67,2.876,3.995,4,,
8.675,2.876,3.995,4,,
8.68,2.823,4.057,4,,
8.685,2.843,4.03,4,,
8.69,2.892,3.972,4,,
8.695,2.899,3.965,4,,
8.7,2.856,4.017,4,,
8.705,2.849,4.025,4,,
8.71,2.871,3.997,4,,
8.715,2.858,4.012,4,,
8.72,2.843,4.03,4,,
8.725,2.873,3.993,4,,
8.73,2.904,3.957,4,,
8.735,2.865,4.005,4,,
8.74,2.871,3.997,4,,
8.745,2.882,3.985,4,,
8.75,2.885,3.983,4,,
8.755,2.823,4.055,4,,
8.76,2.825,4.05,4,,
8.765,2.87,3.995,4,,
8.77,2.885,3.977,4,,
8.775,2.858,4.01,4,,
8.78,2.877,3.988,4,,
8.785,2.919,3.94,4,,
8.79,2.866,4.005,4,,
8.795,2.835,4.04,4,,
8.8,2.864,4.005,4,,
8.805,2.878,3.988,4,,
8.81,2.829,4.045,4,,
8.815,2.853,4.015,4,,
8.82,2.898,3.963,4,,
8.825,2.904,3.957,4,,
8.83,2.839,4.035,4,,
8.835,2.84,4.033,4,,
8.84,2.87,3.995,4,,
8.845,2.853,4.015,4,,
8.85,2.837,4.033,4,,
8.855,2.873,3.99,4,,
8.86,2.903,3.955,4,,
8.865,2.864,4.003,4,,
8.87,2.864,4.003,4,,
8.875,2.886,3.977,4,,
8.88,2.878,3.988,4,,
8.885,2.821,4.055,4,,
8.89,2.82,4.053,4,,
8.895,2.871,3.99,4,,
8.9,2.881,3.98,4,,
8.905,2.856,4.01,4,,
8.91,2.872,3.99,4,,
8.915,2.901,3.957,4,,
8.92,2.871,3.995,4,,
8.925,2.841,4.03,4,,
8.93,2.863,4.003,4,,
8.935,2.878,3.985,4,,
8.94,2.827,4.045,4,,
8.945,2.842,4.025,4,,
8.95,2.89,3.967,4,,
8.955,2.903,3.955,4,,
8.96,2.842,4.027,4,,
8.965,2.843,4.025,4,,
8.97,2.872,3.99,4,,
8.975,2.858,4.008,4,,
8.98,2.829,4.04,4,,
8.985,2.866,3.995,4,,
8.99,2.896,3.96,4,,
8.995,2.855,4.01,4,,
9,2.857,4.008,4,,
9.005,2.889,3.97,4,,
9.01,2.884,3.977,4,,
9.015,2.82,4.053,4,,
9.02,2.818,4.053,4,,
9.025,2.858,4.003,4,,
9.03,2.865,3.995,4,,
9.035,2.843,4.02,4,,
9.04,2.87,3.988,4,,
9.045,2.912,3.94,4,,
9.05,2.868,3.995,4,,
9.055,2.846,4.02,4,,
9.06,2.858,4.005,4,,
9.065,2.871,3.99,4,,
9.07,2.813,4.057,4,,
9.075,2.823,4.043,4,,
9.08,2.873,3.983,4,,
9.085,2.893,3.96,4,,
9.09,2.854,4.008,4,,
9.095,2.856,4.005,4,,
9.1,2.892,3.963,4,,
9.105,2.855,4.008,4,,
9.11,2.825,4.043,4,,
9.115,2.849,4.012,4,,
9.12,2.867,3.99,4,,
9.125,2.827,4.037,4,,
9.13,2.847,4.012,4,,
9.135,2.885,3.967,4,,
9.14,2.895,3.957,4,,
9.145,2.828,4.037,4,,
9.15,2.833,4.03,4,,
9.155,2.862,3.995,4,,
9.16,2.84,4.02,4,,
9.165,2.826,4.035,4,,
9.17,2.857,3.997,4,,
9.175,2.885,3.965,4,,
9.18,2.846,4.012,4,,
9.185,2.86,3.995,4,,
9.19,2.882,3.97,4,,
9.195,2.884,3.97,4,,
9.2,2.825,4.04,4,,
9.205,2.816,4.047,4,,
9.21,2.849,4.008,4,,
9.215,2.855,4,4,,
9.22,2.835,4.023,4,,
9.225,2.862,3.99,4,,
9.23,2.895,3.952,4,,
9.235,2.861,3.995,4,,
9.24,2.854,4.003,4,,
9.245,2.872,3.983,4,,
9.25,2.875,3.98,4,,
9.255,2.815,4.05,4,,
9.26,2.811,4.053,4,,
9.265,2.853,4,4,,
9.27,2.86,3.993,4,,
9.275,2.841,4.015,4,,
9.28,2.868,3.983,4,,
9.285,2.897,3.95,4,,
9.29,2.856,4,4,,
9.295,2.85,4.008,4,,
9.3,2.867,3.988,4,,
9.305,2.865,3.99,4,,
9.31,2.805,4.06,4,,
9.315,2.811,4.05,4,,
9.32,2.858,3.993,4,,
9.325,2.863,3.988,4,,
9.33,2.84,4.015,4,,
9.335,2.869,3.98,4,,
9.34,2.892,3.955,4,,
9.345,2.851,4.005,4,,
9.35,2.844,4.012,4,,
9.355,2.859,3.995,4,,
9.36,2.854,4,4,,
9.365,2.807,4.055,4,,
9.37,2.815,4.043,4,,
9.375,2.858,3.99,4,,
9.38,2.87,3.977,4,,
9.385,2.843,4.01,4,,
9.39,2.862,3.988,4,,
9.395,2.888,3.957,4,,
9.4,2.856,3.997,4,,
9.405,2.83,4.027,4,,
9.41,2.854,3.997,4,,
9.415,2.857,3.995,4,,
9.42,2.805,4.055,4,,
9.425,2.813,4.043,4,,
9.43,2.867,3.977,4,,
9.435,2.875,3.97,4,,
9.44,2.838,4.015,4,,
9.445,2.854,3.995,4,,
9.45,2.884,3.96,4,,
9.455,2.854,3.997,4,,
9.46,2.824,4.033,4,,
9.465,2.85,4,4,,
9.47,2.863,3.985,4,,
9.475,2.808,4.05,4,,
9.48,2.819,4.035,4,,
9.485,2.869,3.975,4,,
9.49,2.878,3.965,4,,
9.495,2.844,4.008,4,,
9.5,2.869,3.977,4,,
9.505,2.894,3.95,4,,
9.51,2.86,3.993,4,,
9.515,2.838,4.017,4,,
9.52,2.857,3.995,4,,
9.525,2.861,3.99,4,,
9.53,2.808,4.053,4,,
9.535,2.816,4.04,4,,
9.54,2.855,3.993,4,,
9.545,2.873,3.972,4,,
9.55,2.846,4.005,4,,
9.555,2.868,3.98,4,,
9.56,2.897,3.947,4,,
9.565,2.858,3.995,4,,
9.57,2.848,4.008,4,,
9.575,2.862,3.99,4,,
9.58,2.869,3.983,4,,
9.585,2.808,4.055,4,,
9.59,2.803,4.057,4,,
9.595,2.85,4,4,,
9.6,2.86,3.988,4,,
9.605,2.835,4.017,4,,
9.61,2.862,3.985,4,,
9.615,2.9,3.943,4,,
9.62,2.855,3.997,4,,
9.625,2.844,4.01,4,,
9.63,2.87,3.98,4,,
9.635,2.871,3.98,4,,
9.64,2.809,4.053,4,,
9.645,2.807,4.053,4,,
9.65,2.854,3.995,4,,
9.655,2.85,4,4,,
9.66,2.83,4.023,4,,
9.665,2.861,3.985,4,,
9.67,2.892,3.95,4,,
9.675,2.847,4.005,4,,
9.68,2.847,4.005,4,,
9.685,2.864,3.985,4,,
9.69,2.871,3.977,4,,
9.695,2.808,4.053,4,,
9.7,2.814,4.043,4,,
9.705,2.851,3.997,4,,
9.71,2.849,4,4,,
9.715,2.833,4.017,4,,
9.72,2.863,3.983,4,,
9.725,2.885,3.957,4,,
9.73,2.848,4.003,4,,
9.735,2.853,3.997,4,,
9.74,2.874,3.972,4,,
9.745,2.876,3.972,4,,
9.75,2.819,4.04,4,,
9.755,2.815,4.043,4,,
9.76,2.854,3.995,4,,
9.765,2.845,4.005,4,,
9.77,2.819,4.035,4,,
9.775,2.852,3.995,4,,
9.78,2.884,3.957,4,,
9.785,2.843,4.008,4,,
9.79,2.85,4,4,,
9.795,2.875,3.97,4,,
9.8,2.877,3.97,4,,
9.805,2.818,4.04,4,,
9.81,2.818,4.037,4,,
9.815,2.855,3.993,4,,
9.82,2.843,4.008,4,,
9.825,2.819,4.035,4,,
9.83,2.856,3.99,4,,
9.835,2.88,3.963,4,,
9.84,2.834,4.017,4,,
9.845,2.851,3.997,4,,
9.85,2.883,3.96,4,,
9.855,2.887,3.957,4,,
9.86,2.831,4.025,4,,
9.865,2.834,4.02,4,,
9.87,2.863,3.985,4,,
9.875,2.847,4.005,4,,
9.88,2.821,4.035,4,,
9.885,2.856,3.993,4,,
9.89,2.871,3.975,4,,
9.895,2.829,4.025,4,,
9.9,2.841,4.01,4,,
9.905,2.881,3.963,4,,
9.91,2.89,3.955,4,,
9.915,2.838,4.017,4,,
9.92,2.833,4.023,4,,
9.925,2.877,3.97,4,,
9.93,2.844,4.01,4,,
9.935,2.815,4.043,4,,
9.94,2.844,4.008,4,,
9.945,2.871,3.975,4,,
9.95,2.823,4.033,4,,
9.955,2.839,4.012,4,,
9.96,2.879,3.965,4,,
9.965,2.889,3.955,4,,
9.97,2.84,4.015,4,,
9.975,2.839,4.015,4,,
9.98,2.877,3.97,4,,
9.985,2.844,4.01,4,,
9.99,2.815,4.043,4,,
9.995,2.846,4.005,4,,
10,2.869,3.977,4,,
10.005,2.816,4.04,4,,
10.01,2.832,4.02,4,,
10.015,2.882,3.96,4,,
10.02,2.889,3.955,4,,
10.025,2.839,4.015,4,,
10.03,2.849,4.003,4,,
10.035,2.884,3.963,4,,
10.04,2.842,4.012,4,,
10.045,2.822,4.035,4,,
10.05,2.851,4,4,,
10.055,2.866,3.983,4,,
10.06,2.817,4.04,4,,
10.065,2.837,4.015,4,,
10.07,2.881,3.963,4,,
10.075,2.889,3.955,4,,
10.08,2.846,4.008,4,,
10.085,2.848,4.005,4,,
10.09,2.885,3.963,4,,
10.095,2.854,4,4,,
10.1,2.822,4.037,4,,
10.105,2.846,4.008,4,,
10.11,2.863,3.988,4,,
10.115,2.822,4.035,4,,
10.12,2.834,4.02,4,,
10.125,2.88,3.965,4,,
10.13,2.884,3.963,4,,
10.135,2.847,4.008,4,,
10.14,2.847,4.008,4,,
10.145,2.889,3.957,4,,
10.15,2.85,4.005,4,,
10.155,2.82,4.04,4,,
10.16,2.855,3.997,4,,
10.165,2.874,3.975,4,,
10.17,2.819,4.04,4,,
10.175,2.833,4.023,4,,
10.18,2.883,3.963,4,,
10.185,2.894,3.952,4,,
10.19,2.846,4.01,4,,
10.195,2.857,3.997,4,,
10.2,2.898,3.95,4,,
10.205,2.855,4.003,4,,
10.21,2.825,4.037,4,,
10.215,2.859,3.995,4,,
10.22,2.875,3.977,4,,
10.225,2.82,4.043,4,,
10.23,2.841,4.015,4,,
10.235,2.884,3.965,4,,
10.24,2.894,3.955,4,,
10.245,2.851,4.008,4,,
10.25,2.855,4.003,4,,
10.255,2.891,3.96,4,,
10.26,2.855,4.005,4,,
10.265,2.828,4.035,4,,
10.27,2.857,4,4,,
10.275,2.876,3.977,4,,
10.28,2.832,4.03,4,,
10.285,2.839,4.02,4,,
10.29,2.886,3.965,4,,
10.295,2.903,3.947,4,,
10.3,2.856,4.005,4,,
10.305,2.855,4.005,4,,
10.31,2.89,3.965,4,,
10.315,2.861,4,4,,
10.32,2.831,4.035,4,,
10.325,2.859,4,4,,
10.33,2.883,3.972,4,,
10.335,2.833,4.033,4,,
10.34,2.851,4.01,4,,
10.345,2.893,3.96,4,,
10.35,2.906,3.947,4,,
10.355,2.844,4.023,4,,
10.36,2.847,4.017,4,,
10.365,2.883,3.975,4,,
10.37,2.858,4.005,4,,
10.375,2.832,4.035,4,,
10.38,2.869,3.99,4,,
10.385,2.889,3.967,4,,
10.39,2.845,4.02,4,,
10.395,2.864,3.997,4,,
10.4,2.896,3.96,4,,
10.405,2.9,3.957,4,,
10.41,2.842,4.027,4,,
10.415,2.836,4.033,4,,
10.42,2.869,3.993,4,,
10.425,2.861,4.003,4,,
10.43,2.846,4.02,4,,
10.435,2.875,3.985,4,,
10.44,2.899,3.957,4,,
10.445,2.86,4.005,4,,
10.45,2.86,4.005,4,,
10.455,2.894,3.965,4,,
10.46,2.894,3.967,4,,
10.465,2.831,4.043,4,,
10.47,2.829,4.043,4,,
10.475,2.866,3.997,4,,
10.48,2.872,3.99,4,,
10.485,2.849,4.017,4,,
10.49,2.878,3.983,4,,
10.495,2.918,3.938,4,,
10.5,2.869,3.997,4,,
10.505,2.863,4.005,4,,
10.51,2.884,3.98,4,,
10.515,2.887,3.977,4,,
10.52,2.817,4.06,4,,
10.525,2.829,4.043,4,,
10.53,2.879,3.983,4,,
10.535,2.886,3.975,4,,
10.54,2.864,4.003,4,,
10.545,2.885,3.977,4,,
10.55,2.908,3.952,4,,
10.555,2.876,3.993,4,,
10.56,2.852,4.02,4,,
10.565,2.871,3.997,4,,
10.57,2.88,3.988,4,,
10.575,2.831,4.045,4,,
10.58,2.852,4.017,4,,
10.585,2.894,3.967,4,,
10.59,2.907,3.955,4,,
10.595,2.866,4.005,4,,
10.6,2.868,4.003,4,,
10.605,2.881,3.988,4,,
10.61,2.87,4,4,,
10.615,2.84,4.035,4,,
10.62,2.869,4,4,,
10.625,2.895,3.97,4,,
10.63,2.851,4.023,4,,
10.635,2.865,4.005,4,,
10.64,2.905,3.957,4,,
10.645,2.916,3.947,4,,
10.65,2.845,4.033,4,,
10.655,2.84,4.037,4,,
10.66,2.874,3.995,4,,
10.665,2.87,4,4,,
10.67,2.844,4.03,4,,
10.675,2.88,3.988,4,,
10.68,2.923,3.938,4,,
10.685,2.877,3.995,4,,
10.69,2.866,4.008,4,,
10.695,2.896,3.972,4,,
10.7,2.893,3.977,4,,
10.705,2.817,4.068,4,,
10.71,2.833,4.045,4,,
10.715,2.878,3.99,4,,
10.72,2.887,3.98,4,,
10.725,2.866,4.005,4,,
10.73,2.89,3.977,4,,
10.735,2.925,3.938,4,,
10.74,2.879,3.995,4,,
10.745,2.853,4.025,4,,
10.75,2.867,4.008,4,,
10.755,2.884,3.988,4,,
10.76,2.839,4.04,4,,
10.765,2.855,4.02,4,,
10.77,2.901,3.965,4,,
10.775,2.916,3.95,4,,
10.78,2.854,4.025,4,,
10.785,2.852,4.025,4,,
10.79,2.883,3.988,4,,
10.795,2.871,4.003,4,,
10.8,2.843,4.035,4,,
10.805,2.874,3.997,4,,
10.81,2.913,3.952,4,,
10.815,2.874,4,4,,
10.82,2.872,4.003,4,,
10.825,2.891,3.98,4,,
10.83,2.894,3.977,4,,
10.835,2.826,4.057,4,,
10.84,2.832,4.047,4,,
10.845,2.89,3.977,4,,
10.85,2.893,3.975,4,,
10.855,2.867,4.008,4,,
10.86,2.877,3.995,4,,
10.865,2.897,3.972,4,,
10.87,2.872,4.003,4,,
10.875,2.844,4.035,4,,
10.88,2.87,4.003,4,,
10.885,2.887,3.983,4,,
10.89,2.845,4.033,4,,
10.895,2.865,4.008,4,,
10.9,2.904,3.963,4,,
10.905,2.912,3.955,4,,
10.91,2.847,4.033,4,,
10.915,2.843,4.035,4,,
10.92,2.866,4.008,4,,
10.925,2.869,4.003,4,,
10.93,2.854,4.02,4,,
10.935,2.886,3.983,4,,
10.94,2.925,3.938,4,,
10.945,2.885,3.988,4,,
